index,is_fraud
31604,0.010062797874584074
30526,0.016452937384349355
30246,0.0022057887130491854
30566,0.004371803992591826
30106,0.003769549885083115
30802,6.272488207162928e-05
31417,4.402068230412338e-07
31007,0.010772770407603511
30564,0.005035195449626937
31650,0.010108308171516232
31241,0.008788945250513555
31127,0.003720113835840924
31080,0.011300627547233216
30139,0.001229152563173375
31832,0.024236802305919555
30531,0.011816816481809971
31480,0.05693787680874455
30097,0.01877734364947478
31759,0.011865407997377408
30438,0.08050094644261094
30353,0.02374220475093775
31949,0.025673004224212724
30089,0.0035593189923707113
31774,0.00326276880322598
30345,0.01086415764782703
30527,0.02267524139742722
30964,0.0068351393238887245
31052,1.2049845037606713e-06
31672,8.654821965977362e-05
30805,0.0011060633471905174
31677,0.0057492518842219365
30979,0.007865367602012216
30850,0.0019852507807327792
31814,0.0012664163432071374
30216,0.0018513801700036786
31389,0.016234423026706104
30328,0.0022458413559126277
30082,0.026976469004619183
30035,0.0006370991778497401
30833,0.004606453418709767
30976,0.009010807412202724
30949,0.0064379278683454845
31990,0.008633171201965328
31005,0.0012231658164256582
30406,0.021080654938859248
30357,0.007619151097954983
31602,0.010142658012322784
31149,0.00016189143109976385
30881,0.0030461952247697387
31969,0.7380407199115315
30287,0.5203955614692376
30783,0.05041335132977821
31612,0.011276108329895815
31517,0.0016687528678059234
31770,0.03678375391827094
30002,0.0006733717583130745
30576,0.00747011442760715
31928,0.003368760926434107
30658,0.008708693022990845
31335,0.024204033902633017
31466,1.4155587549273299e-05
30901,0.012408931377578035
30226,0.006566022773060731
30060,0.007198841028669943
31115,0.0009174438661985648
31402,1.61328074609463e-05
31703,0.013487276240032944
31429,0.0001367705400697171
31292,0.018219934853446758
31089,0.09970028263932013
31380,0.00808673028157154
31744,0.006264756597175833
30387,0.0026986964928234847
31206,0.040066979962292956
31433,0.0058115624298875936
30961,0.003145633647973149
30694,0.020559731871370997
31106,0.0701618703886693
31282,0.06197321959145763
31064,0.017114381360848023
31926,0.00813513500826197
30422,0.06432184138374482
30650,0.00905579858145969
30240,0.008811729915919029
31613,0.001016407346288034
30255,0.0017924882859521015
31567,0.021584924250745405
30558,0.05896141900769045
31426,0.012322789718848785
31687,0.02228397410313737
31039,0.0022598029524707776
30709,0.002283004817397287
31804,0.0002986927384758704
30715,0.022329062518070215
30117,0.044696740622374574
30640,0.0035072858569266227
30642,1.64140996388909e-05
31985,0.005482603750202334
30553,0.007643335527989156
30286,0.0054626061730810955
30314,0.0005318716728887631
30245,0.0007696402352070244
31944,1.0479259747868594e-07
31680,0.001506000631197371
30932,7.012317565363626e-06
30363,0.04456909263213897
30472,0.002565079306844149
30420,0.16965962637588694
31931,0.03558152664943568
31032,0.009397301397013792
31565,0.005497571638018834
31917,0.03737505544054805
31658,0.042097527298180455
30342,0.0038200516491069055
30371,0.01056795156929626
31441,0.016962774504306517
30283,0.0011862153734636131
30809,0.02497641775326691
31231,0.009723156125500829
30927,0.011796172155560648
30418,0.009645352256251603
30143,0.012323432788687874
31595,0.002709108677506205
30512,0.0016195596630704282
31968,0.004806708567254235
31400,0.018059363871976597
30552,2.0145606420681996e-06
30280,0.010034888500374487
30785,0.009206117653860316
30612,0.007500274752145354
31603,0.0008243235439863017
30125,0.0034204251438311696
31351,0.0609026647418451
30938,0.004477694695469502
30977,7.103109054880339e-05
31994,0.04416038537811845
30099,0.03445816618383277
31294,0.009297017531876787
30908,0.0037812755518254366
31313,0.009677643509070622
30224,0.0272802841704159
30674,0.0009099850805351906
30786,0.05997708573485676
30874,0.02194802562637529
30485,0.016813290246593907
31177,0.0001262350557644079
30542,0.016871079525643533
31775,0.0072559510348137665
31140,0.00852109594492977
31952,0.020619605883974938
31855,0.02368624474096358
30381,0.0015717023225110286
30736,0.00655920842963302
31675,0.022832193518432974
30131,0.0362893737532366
30385,0.008501309100791714
31369,0.006339383402015527
31554,0.0004657210162481061
31162,0.008777025297982622
30813,0.0001406708091903344
30917,0.008077197568184497
30258,0.03154379936604915
31818,4.128174835661634e-05
30885,0.020156761875775114
30398,0.010178010917786954
30190,0.028129654099557814
30703,0.009955369837005018
31806,0.0011047606976302086
31074,0.01275670851450954
31720,0.015922551362669464
31730,0.0011606913806420194
30889,0.02193227583313486
31508,0.010995069548733506
31244,0.012336575144440911
31474,0.021191987406140842
30887,0.010466572431909888
31993,0.005985148491236783
30790,0.00422916207289178
30499,0.0054759601525244785
31789,0.03915056435582668
31192,0.00035579704830424123
31086,0.00688921848188373
30391,0.00046897461154120427
30325,0.005326338294889937
31854,0.017075827172206196
31465,0.0044369649422093165
30997,0.002400676408713536
31134,0.009906852948752081
30426,0.015884540560967605
31407,0.008438535523464501
31045,0.01010203166998342
30265,0.009886012991667713
30519,0.013046223447063365
31451,0.009940704332889964
30804,0.030550189216271836
30839,0.001364645870798901
30847,0.027233096774012477
31443,0.005080004008773058
31580,0.00017741951580988642
31154,0.01756443386543731
31214,0.032072194685307996
31287,0.03237491972452253
31589,0.02062316826995884
30523,0.0023596888274481863
30730,0.038428262199771385
30854,0.0037336610038176195
30054,0.003819463823681749
30936,0.024134612236129064
31447,0.0014711968060720502
31163,5.7560525417835506e-05
30397,0.0012350547223817958
31079,0.01775245945048221
30475,0.00024463877047867455
30269,0.020427408325997893
30130,0.018593975116674464
30266,0.004847620750371358
30726,0.031355623081801495
30801,0.04663713151880406
30206,0.09848447511082742
30479,0.0026672433044432576
31877,0.0065569201826963805
30951,0.02857167955979299
31796,0.041742129644579726
30456,0.01033604651846167
31498,0.005826472681526946
31625,0.0065669431863835375
31679,9.20838967955294e-05
31325,0.02073117623756819
31509,0.019938572134802643
31463,0.006722636377625634
30191,0.0022369739833143325
31446,0.02654077308043256
30857,0.05392685598234284
31246,0.03134825859014857
30627,0.01914631514690484
31271,0.05603817595103949
31859,8.966244098554005e-05
31763,0.005427136200839511
30062,9.631369792286135e-05
30604,0.016495822245987293
31300,0.009733962945829316
31041,0.0007462224019948379
30215,7.690315532762062e-05
30704,0.0759321768105821
31499,0.001679751507108743
31754,0.002062617627220099
31118,0.013854752283309117
30588,0.005393178446852255
31427,0.00676207105287422
31411,0.001882623731743485
31152,0.014710274166015069
30931,0.019393653535797625
30446,0.006937995396272965
31337,0.04899186879036668
30882,0.008871837488590177
31983,0.008543521188464215
30689,0.005417272742249328
30835,0.001754588954159858
30251,0.0046933354719976205
31938,0.000961502590770742
31834,0.0007913319208467801
30899,0.013831799020882083
30380,0.026312529818958798
30756,0.01279483395214521
31299,0.0363408898459091
30491,0.0009502526541298943
30614,0.002827740055576318
30382,0.013759448612535117
30396,0.005162148049573187
31017,0.0005005986771614218
31588,0.017566859990585083
30782,0.0010744667675091494
31093,0.002693730824830728
30871,0.024548064124151274
31751,0.04016724333855736
30494,0.013668830088256109
31516,0.029430678037569612
30027,2.7625001561243524e-06
31542,0.0025605055037291736
31925,0.003935020626939562
30395,0.0033479943518556167
31694,0.0072586498442633
30293,0.014796670294356011
31747,0.00018800510731391886
31100,0.0023141665935190437
30306,0.0019282674048364155
31555,0.0027658196810218844
30825,0.03311927228343036
30235,0.03036177258708218
30308,0.07113491057458675
30751,0.005881521795466166
31974,0.0007231477242668647
31695,0.04595971715359391
30356,0.001595922359494397
31122,0.021100425142809135
31038,0.007435898585856274
31861,0.0003137655861345622
31290,0.00012944245697208958
30188,0.0381173280084594
30098,0.01730015562446807
31409,0.02106604994293822
30003,0.012506220733754049
30288,0.0030661151459195385
31828,0.0007389725275939754
31756,0.0032942798853613647
31047,2.025205332899327e-06
31174,0.014897093013267278
31021,0.002602912400946476
30393,0.03673434324504603
30651,0.00261328340339835
