index,is_fraud
31604,0.07074149620915886
30526,0.03266039215156541
30246,0.05497983310280162
30566,0.09141810914513068
30106,0.005101801426934577
30802,0.0011240050582704613
31417,0.05991124193750071
31007,0.04196257065947538
30564,0.06402381027435375
31650,0.05944783151384085
31241,0.08044407852360651
31127,0.07708651784942067
31080,0.04720590842148587
30139,0.04290176757691691
31832,0.05125098348581213
30531,0.09066413682146704
31480,0.10758248208638305
30097,0.07879485740791915
31759,0.10697477467325038
30438,0.11250668724239406
30353,0.16611761757549492
31949,0.13673231589246845
30089,0.006419140505881948
31774,0.043264670445583825
30345,0.06624742104349356
30527,0.09188050356125876
30964,0.137412101955503
31052,0.07968705459605047
31672,0.0019237582689767146
30805,0.016616581114545777
31677,0.03956937438499
30979,0.03876260524240164
30850,0.0196461128224033
31814,0.023313290083075967
30216,0.03785917209046536
31389,0.16341279949938023
30328,0.05201349012215994
30082,0.15136716779716994
30035,0.14968201283425486
30833,0.031123711488303094
30976,0.0532084877681221
30949,0.08242875213842149
31990,0.03398038945592123
31005,0.03937942006219625
30406,0.03197873879111758
30357,0.03271324681625483
31602,0.02565510228736766
31149,0.05656285845446353
30881,0.04407546928757373
31969,0.1987877353888849
30287,0.29007089759795496
30783,0.2836997220419031
31612,0.026969449310814894
31517,0.03681198581538452
31770,0.020380658372605616
30002,0.03467954543633357
30576,0.029897161161105607
31928,0.033030664208201256
30658,0.05646050466737731
31335,0.20220995432480277
31466,0.2601833599973412
30901,0.2518750660540786
30226,0.03917253835056358
30060,0.03488959526829235
31115,0.011278889602157215
31402,0.11869849987424243
31703,0.10987237374547827
31429,0.10972781763927233
31292,0.10174959799549509
31089,0.07238284421770912
31380,0.0689459862895378
31744,0.03455415142421135
30387,0.032321667541250314
31206,0.15839034519002118
31433,0.13112871070771798
30961,0.081342838507031
30694,0.0667651705460568
31106,0.060750428094942036
31282,0.0625470505215259
31064,0.04526755211869392
31926,0.0365690147950579
30422,0.08449554613670365
30650,0.14357694629863874
30240,0.03353999667743376
31613,0.03878023657264405
30255,0.05901353268323066
31567,0.05595977041152009
30558,0.05322267415619166
31426,0.09186412114854582
31687,0.08335980927608838
31039,0.002885124212266555
30709,0.021995210087915894
31804,0.04854729230931565
30715,0.04965446734794374
30117,0.10342377089299057
30640,0.038688540275678654
30642,0.07764102755259249
31985,0.039759484394757474
30553,0.04304214733715411
30286,0.05347156379085671
30314,0.049437666476591965
30245,0.03260064100102191
31944,0.10901629576329482
31680,0.005419658427545249
30932,0.18463276623498542
30363,0.07991469792929133
30472,0.13106930144235918
30420,0.05758268592931934
31931,0.10099949153893091
31032,0.09365972588904327
31565,0.14868474336277782
31917,0.13718167070734616
31658,0.04145309939832993
30342,0.07748915528235122
30371,0.04107465395662725
31441,0.08442808557465574
30283,0.0718275015123737
30809,0.036946556918491955
31231,0.035886370797528384
30927,0.029213939339803548
30418,0.018412688477577745
30143,0.08869619624169897
31595,0.003904396767238325
30512,0.10340674375915818
31968,0.10930667924920962
31400,0.04409344180319112
30552,0.0005131618750551603
30280,0.054005509519124285
30785,0.06426363617203626
30612,0.09899713582392973
31603,0.0828902030641533
30125,0.037246686797596615
31351,0.04271747913149498
30938,0.04480981402060687
30977,0.0014904199351910123
31994,0.047034420234724865
30099,0.05471591132399325
31294,0.0027173260780915262
30908,0.043627794698416725
31313,0.04603068599905744
30224,0.047761674390618875
30674,0.0024298943636462396
30786,0.03623335339770894
30874,0.04807824013379953
30485,0.04100819616766257
31177,0.004452189706135069
30542,0.1214273530117529
31775,0.11220672140562091
31140,0.08766987574083672
31952,0.1264747202255083
31855,0.1457264433656458
30381,0.07990800941485235
30736,0.09926476563827094
31675,0.08366560229012325
30131,0.07932933425673981
30385,0.08362908249381198
31369,0.024998707962985575
31554,0.0016388492368227838
31162,0.04532682348300219
30813,0.05100651058145563
30917,0.0706404088134774
30258,0.05701358272289174
31818,0.08483540129587537
30885,0.14402868072071415
30398,0.10643517321343424
30190,0.11370097235848359
30703,0.04956573125865927
31806,0.10300164804710996
31074,0.09167405884763684
31720,0.05262181893538089
31730,0.005791374095041041
30889,0.06501581667594078
31508,0.034332481574183595
31244,0.03791857059871718
31474,0.09685653760700799
30887,0.04218878546016274
31993,0.1310431810642286
30790,0.17834801452747429
30499,0.16131610760130777
31789,0.12004652509930554
31192,0.0026857862984995882
31086,0.09135625245216238
30391,0.052386073486572024
30325,0.051034352692128214
31854,0.03565179523318453
31465,0.017432441254398492
30997,0.02167306648188674
31134,0.04948065854679559
30426,0.19011479542782755
31407,0.158543083580057
31045,0.07403143468367954
30265,0.0679706666995675
30519,0.07258768841187109
31451,0.06989588735396848
30804,0.12198346200180618
30839,0.12946321547716022
30847,0.014027880369558949
31443,0.16686520112694428
31580,0.12793547937990538
31154,0.07759360641596884
31214,0.14769199362656646
31287,0.056561304438003
31589,0.06074935170311128
30523,0.044557303340676827
30730,0.052338635600200176
30854,0.09371342945771742
30054,0.0040723844064111305
30936,0.056567985286893246
31447,0.0711686612023538
31163,0.0008287877160580593
30397,0.01823502533885126
31079,0.06247361304845171
30475,0.0588915174499194
30269,0.019258095840322908
30130,0.070813218498393
30266,0.0977269810993173
30726,0.07177372667883873
30801,0.08015665957951705
30206,0.09993575216307954
30479,0.021457140429311974
31877,0.06538368804376715
30951,0.12243399477102693
31796,0.057199915113924284
30456,0.06544616696203302
31498,0.055734313470793856
31625,0.07630572383540983
31679,0.048561224442487415
31325,0.08188234012756156
31509,0.24302493089268234
31463,0.18044975832704227
30191,0.23737014645553936
31446,0.05314004331630456
30857,0.11629935087364755
31246,0.17110661904491542
30627,0.2370729982904091
31271,0.18549817099754234
31859,0.0027690672490115207
31763,0.03639963955623516
30062,0.000477638914288309
30604,0.047711321307301095
31300,0.08385929084088517
31041,0.03159745809479816
30215,0.06510271815554901
30704,0.06558581333802663
31499,0.06446540961095036
31754,0.009857088131408643
31118,0.035557477314484824
30588,0.04123478212532941
31427,0.060772653541635205
31411,0.06105251634158512
31152,0.06400868445953885
30931,0.10883367654260323
30446,0.11705341516211064
31337,0.11474411068016892
30882,0.156015562150533
31983,0.13570460405638005
30689,0.06441554592824776
30835,0.07056197624405168
30251,0.05011426920936331
31938,0.04709715730045008
31834,0.054670374069228124
30899,0.08691874485235433
30380,0.10551021076632573
30756,0.08008496336026331
31299,0.0856287473910544
30491,0.12953544175550868
30614,0.07887109833397785
30382,0.024068483856326175
30396,0.033929904429826796
31017,0.05935428247943867
31588,0.0356011869460311
30782,0.0048715357248412606
31093,0.0427431999695275
30871,0.07931016569436367
31751,0.06762723891818771
30494,0.06555624802848369
31516,0.06903804050340542
30027,0.0008479017051648811
31542,0.024018520459294125
31925,0.05512892756856262
